reporting_jurisdiction,partner_jurisdiction,year,admin_support,dormant,regulated_finance,holding_equity,internal_group_finance,insurance,ip_management,manufacturing,other_activity,purchasing,research_development,sales_marketing,services_unrelated,tangible_assets,num_mne_groups,accumulated_earnings,num_employees,num_entities,profit_before_tax,adjusted_profit_before_tax,related_party_revenues,stated_capital,num_subgroups,income_tax_accrued,income_tax_paid,total_revenues,unrelated_party_revenues,profit_positive_panel,profit_negative_panel
LUX,SVK,2021,10.0,1.0,0.0,6.0,4.0,0.0,2.0,16.0,8.0,5.0,1.0,44.0,23.0,11184019335.0,36.0,-1652038377.0,6547.0,87.0,917604756.0,,949539328.0,7074397512.0,36.0,-266230666.0,-285907198.0,3813791664.0,2864252336.0,921487855.0,-3883100.0
LUX,SVN,2016,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,12.0,1.0,91192840.43,8.0,54711641.85,565.0,16.0,13260245.96,,21910239.09,9601987.473,8.0,3571415.469,2460233.912,163236553.1,141326314.0,13260312.36,-66.397
LUX,SVN,2017,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,13.0,3.0,112274725.0,8.0,60651388.0,489.0,18.0,15418516.0,,46532552.0,35564078.0,8.0,2251302.0,2699466.0,211088105.0,164555554.0,15529711.0,-111196.0
LUX,SVN,2018,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,3.0,0.0,13.0,3.0,206611375.5,9.0,151894079.5,918.0,23.0,30455911.06,,54077276.16,39221165.43,9.0,4770565.231,4603858.787,315071740.8,260994464.7,30897160.85,-441249.793
LUX,SVN,2019,4.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,15.0,6.0,44852821.0,10.0,16923133.0,463.0,17.0,7006258.0,,32138807.0,44478020.0,10.0,-192855.0,-147484.0,134576045.0,102437238.0,7113013.0,-106755.0
LUX,SVN,2020,6.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,19.0,12.0,257187441.5,13.0,18305515.71,1294.0,30.0,12699552.26,,54822780.13,86213592.23,13.0,1334154.198,854344.946,436910474.0,382087693.9,13626140.49,-926588.235
LUX,SVN,2021,4.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,14.0,7.0,275565273.0,11.0,156828456.0,1258.0,25.0,15163723.0,,63407058.0,88204941.0,11.0,1380777.0,3845509.0,486878528.0,423471470.0,15607367.0,-443644.0
LUX,SWE,2016,20.0,11.0,2.0,73.0,6.0,3.0,5.0,17.0,141.0,8.0,4.0,57.0,18.0,3764507860.0,45.0,-459015403.8,9637.0,306.0,337934877.4,,3266768605.0,214055800.3,45.0,31209395.78,47873445.31,7204622052.0,3937853447.0,400929203.6,-62994326.23
LUX,SWE,2017,20.0,11.0,1.0,88.0,7.0,2.0,6.0,14.0,152.0,8.0,3.0,62.0,19.0,5038367627.0,46.0,8431042572.0,9144.0,332.0,8637197507.0,,2450798144.0,12422828567.0,46.0,24672469.0,31034698.0,7680762915.0,5229964771.0,9038334723.0,-401137217.0
LUX,SWE,2018,25.0,16.0,5.0,100.0,8.0,2.0,7.0,13.0,159.0,6.0,3.0,79.0,29.0,5766325577.0,56.0,2598257220.0,11773.0,368.0,1103448686.0,,1327272889.0,11519324099.0,56.0,89153360.37,75469306.04,9934848848.0,8607575959.0,1260031255.0,-156582568.8
LUX,SWE,2019,32.0,9.0,6.0,104.0,7.0,0.0,8.0,17.0,141.0,6.0,3.0,87.0,34.0,2949783924.0,58.0,2071877658.0,14685.0,368.0,236830510.0,,1415238863.0,15169247342.0,58.0,36772708.0,53792620.0,11250189764.0,9834950901.0,425988043.0,-189157533.0
LUX,SWE,2020,28.0,10.0,3.0,109.0,10.0,0.0,7.0,15.0,148.0,6.0,4.0,73.0,28.0,3078819516.0,60.0,6525813224.0,17607.0,366.0,-504509198.2,,1669632390.0,26811767506.0,60.0,-96308755.61,42957698.13,13499366804.0,11829734414.0,191462437.5,-695971635.6
LUX,SWE,2021,28.0,14.0,3.0,116.0,10.0,0.0,4.0,19.0,141.0,26.0,3.0,87.0,36.0,4214247291.0,59.0,8880952184.0,18389.0,392.0,742663657.0,,1893738619.0,26677654521.0,59.0,65224040.0,66558822.0,16703191206.0,14809452587.0,911655311.0,-168991653.0
LUX,THA,2016,2.0,4.0,0.0,7.0,0.0,0.0,2.0,9.0,6.0,4.0,1.0,29.0,7.0,307528123.9,29.0,149456342.5,3485.0,49.0,50726519.85,,25310598.59,113289647.2,29.0,2945711.038,4955334.001,631028738.2,605718139.6,53703316.38,-2976796.531
LUX,THA,2017,4.0,4.0,0.0,6.0,0.0,0.0,2.0,12.0,7.0,8.0,2.0,32.0,8.0,352643062.0,29.0,181321139.0,4702.0,53.0,64050758.0,,50423474.0,135668129.0,29.0,1136479.0,4170017.0,678860286.0,628436812.0,67718210.0,-3667452.0
LUX,THA,2018,5.0,4.0,0.0,8.0,0.0,0.0,0.0,13.0,6.0,7.0,1.0,32.0,9.0,787680975.8,32.0,166791252.3,4342.0,55.0,-2810589.92,,77579167.4,259074224.7,32.0,6338116.431,19460635.13,930796462.6,853217295.2,86527710.04,-89338299.96
LUX,THA,2019,10.0,3.0,0.0,9.0,1.0,2.0,0.0,10.0,6.0,8.0,1.0,37.0,13.0,806359237.0,33.0,270345810.0,4567.0,62.0,92593143.0,,57875938.0,273863049.0,33.0,8976501.0,11843941.0,882925698.0,825049761.0,95566098.0,-2972955.0
LUX,THA,2020,11.0,5.0,0.0,9.0,2.0,2.0,1.0,11.0,7.0,8.0,2.0,38.0,16.0,732052831.6,35.0,315710214.1,4994.0,64.0,86987325.29,,49697731.76,302024925.6,35.0,9536989.975,13611738.66,745746425.0,696048693.2,95954188.65,-8966863.356
LUX,THA,2021,8.0,4.0,0.0,7.0,1.0,0.0,1.0,12.0,6.0,8.0,2.0,30.0,12.0,704420296.0,30.0,312104172.0,4723.0,56.0,76540583.0,,55747959.0,271211273.0,30.0,14390475.0,15556051.0,767553124.0,711805165.0,83664196.0,-7123613.0
LUX,TTO,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,3069973.0,6.0,7482331.0,0.0,6.0,-767769.0,,10217.0,1058178.0,6.0,-244840.0,81000.0,19160310.0,19150093.0,,-767769.0
LUX,TTO,2020,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2931969.16,6.0,1479958.881,3.0,7.0,1247039.194,,41.0,1078635.066,6.0,440125.071,1358376.927,27195346.71,27195305.71,1267980.194,-20941.0
LUX,TTO,2021,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,20553802.0,6.0,1467092.0,609.0,7.0,-26981077.0,,30362.0,1116921.0,6.0,207252.0,4279282.0,89826058.0,89795696.0,40245.0,-27021322.0
